dataset_key,dataset_name,objective_key,variant,action,candidate_mode,order_mode,step,objective_value,variant_label,initial_value,delta_from_initial,normalized_value,plot_value
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),kendall_tau,drop,drop,,greedy,10,0.6318259330840347,Drop,0.7195357528522847,-0.08770981976824999,0.8781022076796563,0.8781022076796563
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),kendall_tau,drop,drop,,greedy,11,0.6343692045361531,Drop,0.7195357528522847,-0.08516654831613157,0.881636808207895,0.881636808207895
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),kendall_tau,drop,drop,,greedy,12,0.6438651093486824,Drop,0.7195357528522847,-0.07567064350360231,0.8948340743268988,0.8948340743268988
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),kendall_tau,drop,drop,,greedy,13,0.6250130787013141,Drop,0.7195357528522847,-0.0945226741509706,0.8686338048161237,0.8686338048161237
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),kendall_tau,drop,drop,,greedy,14,0.6638442010481465,Drop,0.7195357528522847,-0.055691551804138206,0.9226007163877912,0.9226007163877912
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),kendall_tau,drop,drop,,greedy,15,0.633549158077919,Drop,0.7195357528522847,-0.08598659477436565,0.8804971199366961,0.8804971199366961
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),kendall_tau,drop,drop,,greedy,16,0.6222736119903879,Drop,0.7195357528522847,-0.09726214086189677,0.8648265350591078,0.8648265350591078
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),kendall_tau,drop,drop,,greedy,17,0.6375703030109796,Drop,0.7195357528522847,-0.08196544984130505,0.8860856468682913,0.8860856468682913
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),kendall_tau,drop,drop,,greedy,18,0.6318520180513372,Drop,0.7195357528522847,-0.08768373480094749,0.8781384601760737,0.8781384601760737
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),kendall_tau,drop,drop,,greedy,19,0.6670811525150512,Drop,0.7195357528522847,-0.05245460033723348,0.9270993829989682,0.9270993829989682
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),kendall_tau,drop,drop,,greedy,20,0.6436595122153278,Drop,0.7195357528522847,-0.07587624063695686,0.8945483385138561,0.8945483385138561
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),kendall_tau,drop,drop,,greedy,21,0.63559503980598,Drop,0.7195357528522847,-0.08394071304630468,0.8833404556847128,0.8833404556847128
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),kendall_tau,drop,drop,,greedy,22,0.6436154151137181,Drop,0.7195357528522847,-0.07592033773856655,0.8944870530232674,0.8944870530232674
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),kendall_tau,drop,drop,,greedy,23,0.6601753404809299,Drop,0.7195357528522847,-0.05936041237135481,0.9175017889854028,0.9175017889854028
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),kendall_tau,drop,drop,,greedy,24,0.6342805450004829,Drop,0.7195357528522847,-0.08525520785180174,0.881513590514655,0.881513590514655
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),kendall_tau,drop,drop,,greedy,25,0.6579678069713306,Drop,0.7195357528522847,-0.061567945880954045,0.9144337920153448,0.9144337920153448
